time,lp_id,pct_access,engagement_index
22/10/2020,33562,3.6,483.55
22/10/2020,92993,6.89,1201.99
22/10/2020,75206,4.59,316.76
22/10/2020,72468,0.08,4.59
22/10/2020,35201,0.23,31.37
22/10/2020,42725,0.15,1.53
22/10/2020,98845,2.22,140.02
22/10/2020,91165,2.75,258.61
22/10/2020,35227,0.31,5.36
22/10/2020,65797,0.38,78.81
22/10/2020,11910,0.08,6.89
22/10/2020,17941,2.75,63.5
22/10/2020,41980,0.15,22.19
22/10/2020,19044,0.15,35.96
22/10/2020,47261,0.08,16.83
22/10/2020,80144,0.31,8.42
22/10/2020,92844,1.76,196.63
22/10/2020,87762,0.08,0.77
22/10/2020,98265,1.76,235.65
22/10/2020,63924,0.08,3.06
22/10/2020,51265,0.08,0.77
22/10/2020,23483,0.15,19.89
22/10/2020,32555,0.08,1.53
22/10/2020,24711,3.83,2664.12
22/10/2020,95297,0.46,8.42
22/10/2020,88885,0.08,0.77
22/10/2020,27940,0.08,0.77
22/10/2020,71805,0.38,14.54
22/10/2020,35094,0.99,50.5
22/10/2020,13429,0.23,2.3
22/10/2020,31750,0.08,0.77
22/10/2020,15254,0.92,130.83
22/10/2020,77430,0.08,2.3
22/10/2020,55031,2.07,188.22
22/10/2020,43430,0.08,0.77
22/10/2020,48333,0.92,29.07
22/10/2020,95450,0.08,1.53
22/10/2020,49751,0.08,7.65
22/10/2020,72758,0.08,0.77
22/10/2020,76214,0.08,3.83
22/10/2020,12803,0.08,0.77
22/10/2020,11442,0.15,19.89
22/10/2020,61441,15.76,1509.56
22/10/2020,14153,0.08,2.3
22/10/2020,69610,0.15,1.53
22/10/2020,10650,0.15,2.3
22/10/2020,61945,5.74,523.34
22/10/2020,66551,0.31,199.69
22/10/2020,94954,0.08,0.77
23/10/2020,91165,2.14,114
23/10/2020,69429,0.08,0.77
23/10/2020,19334,0.15,1.53
23/10/2020,96116,0.08,1.53
23/10/2020,25559,10.33,1615.15
23/10/2020,83862,0.15,1.53
23/10/2020,63924,0.08,4.59
23/10/2020,89050,0.15,6.12
23/10/2020,34675,0.08,0.77
23/10/2020,69827,6.04,428.46
23/10/2020,86703,0.15,8.42
23/10/2020,24571,2.37,142.31
23/10/2020,83076,0.31,8.42
23/10/2020,40928,0.08,0.77
23/10/2020,10533,1.76,117.06
23/10/2020,13591,0.15,3.06
23/10/2020,92844,1.07,91.81
23/10/2020,24396,0.08,0.77
23/10/2020,80144,0.38,29.84
23/10/2020,47364,27.93,7258.61
23/10/2020,16406,0.77,887.53
23/10/2020,18901,0.08,0.77
23/10/2020,92867,0.08,6.12
23/10/2020,57084,3.14,244.84
23/10/2020,35227,0.23,3.06
23/10/2020,92993,7.12,1204.28
23/10/2020,61945,4.97,210.41
23/10/2020,39299,1.15,104.82
23/10/2020,54110,0.54,95.64
23/10/2020,32555,0.15,9.95
23/10/2020,55450,4.51,1090.28
23/10/2020,23644,0.08,2.3
23/10/2020,15228,0.08,3.06
23/10/2020,95297,0.23,2.3
23/10/2020,11712,2.52,353.48
23/10/2020,78818,0.08,0.77
23/10/2020,56301,0.08,0.77
23/10/2020,91030,0.38,10.71
23/10/2020,77713,0.31,5.36
23/10/2020,94954,0.23,3.06
23/10/2020,77698,0.15,1.53
23/10/2020,51246,0.15,25.25
23/10/2020,28504,0.46,219.59
23/10/2020,55031,0.46,8.42
23/10/2020,98265,2.91,490.44
23/10/2020,33562,4.9,457.54
23/10/2020,98845,2.37,123.18
23/10/2020,58471,1.38,244.84
23/10/2020,52175,0.15,1.53
23/10/2020,32340,0.15,5.36
23/10/2020,10450,0.08,68.09
23/10/2020,68019,9.49,778.88
23/10/2020,61292,14.61,3934.97
23/10/2020,39424,0.08,0.77
23/10/2020,72468,0.08,3.06
23/10/2020,11910,0.23,28.31
23/10/2020,14153,0.15,9.18
23/10/2020,69342,0.08,1.53
23/10/2020,65514,0.08,12.24
23/10/2020,47368,2.14,888.29
23/10/2020,59434,0.61,16.07
23/10/2020,13429,0.38,6.12
23/10/2020,85975,2.68,123.95
23/10/2020,26372,0.08,3.83
23/10/2020,42725,0.08,3.06
23/10/2020,50479,0.99,38.26
23/10/2020,41980,0.31,27.54
23/10/2020,86059,0.31,10.71
23/10/2020,57293,0.08,7.65
23/10/2020,87762,0.08,0.77
23/10/2020,94850,0.08,2.3
23/10/2020,10745,0.08,0.77
23/10/2020,13496,2.6,180.57
23/10/2020,83210,0.08,1.53
23/10/2020,36692,0.69,15.3
23/10/2020,95859,0.99,93.34
23/10/2020,26488,10.48,3893.65
23/10/2020,24829,1.61,160.67
23/10/2020,45005,0.08,13.77
23/10/2020,51340,0.23,38.26
23/10/2020,35201,0.23,6.12
23/10/2020,88721,0.08,2.3
23/10/2020,51853,0.15,2.3
23/10/2020,10625,0.23,6.89
23/10/2020,73952,9.79,1353.48
23/10/2020,37017,0.08,0.77
23/10/2020,85350,0.08,3.83
23/10/2020,45716,0.15,6.89
23/10/2020,41363,0.08,3.06
23/10/2020,94984,0.15,12.24
23/10/2020,78730,0.08,0.77
23/10/2020,86407,0.08,6.89
23/10/2020,47792,0.15,16.83
23/10/2020,20004,0.15,5.36
23/10/2020,95967,0.08,14.54
23/10/2020,65797,0.31,16.83
23/10/2020,36859,0.15,1315.99
23/10/2020,64947,1.15,158.38
23/10/2020,39623,0.31,93.34
23/10/2020,69863,0.92,15.3
23/10/2020,28698,0.08,0.77
23/10/2020,72713,0.08,0.77
23/10/2020,48333,0.23,4.59
23/10/2020,15254,0.31,29.07
23/10/2020,57949,0.54,110.94
23/10/2020,32213,5.13,664.88
23/10/2020,38851,0.08,3.06
23/10/2020,65131,0.08,2.3
23/10/2020,71000,0.08,0.77
23/10/2020,89802,0.08,3.06
23/10/2020,15225,0.23,3.83
23/10/2020,45328,0.38,86.46
23/10/2020,26491,0.08,1.53
23/10/2020,95768,0.92,16.07
23/10/2020,16633,0.08,2.3
23/10/2020,95731,18.52,6830.15
23/10/2020,99916,6.81,326.7
23/10/2020,88925,0.54,6.12
23/10/2020,48165,0.08,0.77
23/10/2020,24711,1.45,371.08
23/10/2020,88885,0.08,13.01
23/10/2020,52755,0.08,0.77
23/10/2020,54430,0.31,16.83
23/10/2020,94300,0.15,3.06
23/10/2020,17182,0.08,1.53
23/10/2020,11406,0.08,1.53
23/10/2020,75206,4.67,179.04
23/10/2020,35094,0.15,6.89
23/10/2020,17941,0.23,5.36
23/10/2020,48454,0.08,1.53
23/10/2020,80616,3.14,389.44
23/10/2020,29158,0.46,6.12
23/10/2020,47261,0.15,1.53
23/10/2020,71805,0.15,2.3
23/10/2020,90153,0.15,2.3
23/10/2020,23483,0.15,1.53
23/10/2020,94273,0.15,2.3
23/10/2020,13983,0.31,3.83
23/10/2020,97280,2.68,625.86
23/10/2020,61441,17.67,1415.46
23/10/2020,43093,0.08,39.79
23/10/2020,28199,0.08,0.77
23/10/2020,60825,0.15,2.3
23/10/2020,55614,0.15,6.89
23/10/2020,26512,1.07,87.99
23/10/2020,65358,0.08,2.3
23/10/2020,56028,0.23,9.95
23/10/2020,45910,0.08,3.06
23/10/2020,43491,0.31,37.49
23/10/2020,54336,0.08,0.77
23/10/2020,80560,3.9,755.93
23/10/2020,33624,0.08,4.59
23/10/2020,62318,0.08,13.77
23/10/2020,34696,0.08,0.77
23/10/2020,41424,0.08,29.07
23/10/2020,61384,3.29,325.94
23/10/2020,56603,0.15,2.3
23/10/2020,41587,0.08,0.77
23/10/2020,79714,0.08,1.53
23/10/2020,16468,0.08,0.77
23/10/2020,14168,0.46,39.79
23/10/2020,98001,0.08,1.53
23/10/2020,21650,0.08,20.66
23/10/2020,16164,0.15,2.3
23/10/2020,26248,1.22,20.66
23/10/2020,72758,0.08,40.55
23/10/2020,93742,1.76,84.16
23/10/2020,49687,0.08,0.77
23/10/2020,54827,1.07,292.27
23/10/2020,72676,0.23,3.83
23/10/2020,11442,0.15,5.36
23/10/2020,66551,0.46,126.24
23/10/2020,76649,0.08,0.77
23/10/2020,22241,1.22,23.72
23/10/2020,83248,0.08,4.59
23/10/2020,49751,0.23,39.02
23/10/2020,65277,0.15,2.3
23/10/2020,41675,0.23,5.36
23/10/2020,28003,0.08,1.53
23/10/2020,75451,0.15,4.59
23/10/2020,36620,0.38,24.48
23/10/2020,13699,1.07,48.97
23/10/2020,32050,0.08,0.77
23/10/2020,29322,0.31,8.42
23/10/2020,37745,0.08,1.53
23/10/2020,64948,1.91,130.83
23/10/2020,64581,0.08,0.77
23/10/2020,76214,0.23,24.48
24/10/2020,33185,0.08,4.59
24/10/2020,28504,0.15,65.8
24/10/2020,92844,0.15,1.53
24/10/2020,14168,0.08,0.77
24/10/2020,11910,0.08,2.3
24/10/2020,20004,0.15,2.3
24/10/2020,33624,0.08,0.77
24/10/2020,32213,0.38,23.72
24/10/2020,61292,5.89,2159.91
24/10/2020,78746,0.08,8.42
24/10/2020,57084,0.77,39.02
24/10/2020,24711,0.15,13.77
24/10/2020,65358,0.15,8.42
24/10/2020,75727,0.08,4.59
24/10/2020,89802,0.08,0.77
24/10/2020,13983,0.08,0.77
24/10/2020,13591,0.08,0.77
24/10/2020,80616,0.08,5.36
24/10/2020,80560,0.77,323.64
24/10/2020,61945,0.23,2.3
24/10/2020,71805,0.15,2.3
24/10/2020,64948,0.08,3.06
24/10/2020,39299,0.15,3.06
24/10/2020,90153,0.08,0.77
24/10/2020,91165,0.23,10.71
24/10/2020,98265,0.38,121.65
24/10/2020,36859,0.08,249.43
24/10/2020,25559,0.54,52.03
24/10/2020,68019,0.23,6.12
24/10/2020,58471,0.15,15.3
24/10/2020,13699,0.08,6.89
24/10/2020,55031,0.23,3.06
24/10/2020,94273,0.08,0.77
24/10/2020,72468,0.08,4.59
24/10/2020,54110,0.15,6.89
24/10/2020,97988,0.08,24.48
24/10/2020,98845,0.08,9.95
24/10/2020,45912,0.08,3.06
24/10/2020,87762,0.08,1.53
24/10/2020,15254,0.31,125.48
24/10/2020,69863,0.08,0.77
24/10/2020,55450,1.15,475.9
24/10/2020,99916,1.38,52.03
24/10/2020,97280,0.08,13.01
24/10/2020,51340,0.15,11.48
24/10/2020,95731,4.44,1956.39
24/10/2020,24829,0.08,0.77
24/10/2020,26248,0.08,1.53
24/10/2020,36620,0.31,39.79
24/10/2020,49785,0.08,1.53
24/10/2020,66551,0.23,41.32
24/10/2020,24571,0.15,15.3
24/10/2020,41424,0.08,1.53
24/10/2020,13496,0.54,34.43
24/10/2020,26488,0.92,245.6
24/10/2020,47368,0.08,0.77
24/10/2020,22241,0.08,0.77
24/10/2020,73952,0.61,13.01
24/10/2020,51246,0.08,2.3
24/10/2020,11255,0.08,6.89
24/10/2020,80144,0.23,7.65
24/10/2020,16164,0.08,1.53
24/10/2020,36692,0.08,0.77
24/10/2020,10533,0.15,7.65
24/10/2020,75206,0.08,5.36
24/10/2020,11635,0.08,0.77
24/10/2020,31985,0.08,0.77
24/10/2020,92993,0.38,45.14
24/10/2020,86059,0.23,15.3
24/10/2020,41980,0.23,16.83
24/10/2020,47364,4.9,935.73
24/10/2020,77698,0.15,4.59
24/10/2020,41380,0.08,0.77
24/10/2020,33562,0.31,3.83
24/10/2020,78730,0.08,32.9
24/10/2020,79673,0.08,16.07
24/10/2020,50479,0.08,1.53
24/10/2020,54827,0.15,12.24
24/10/2020,89050,0.08,5.36
24/10/2020,48333,0.08,2.3
24/10/2020,93742,0.15,1.53
24/10/2020,79714,0.08,13.01
24/10/2020,85975,0.15,8.42
24/10/2020,95859,0.31,16.83
24/10/2020,39424,0.08,0.77
24/10/2020,49751,0.08,0.77
24/10/2020,69827,0.54,7.65
24/10/2020,86775,0.08,42.85
24/10/2020,29158,0.08,0.77
24/10/2020,47792,0.08,3.06
24/10/2020,51853,0.08,9.95
24/10/2020,72758,0.08,0.77
24/10/2020,64947,0.15,1.53
24/10/2020,61441,0.77,30.6
24/10/2020,30851,0.08,0.77
24/10/2020,94300,0.08,3.06
24/10/2020,76214,0.08,1.53
24/10/2020,83248,0.08,0.77
25/10/2020,10533,0.08,2.3
25/10/2020,45328,0.15,1.53
25/10/2020,16406,0.08,96.4
25/10/2020,64947,0.23,6.89
25/10/2020,80144,0.08,1.53
25/10/2020,38876,0.08,3.83
25/10/2020,61945,0.23,2.3
25/10/2020,48333,0.15,3.06
25/10/2020,69807,0.08,2.3
25/10/2020,22241,0.15,9.18
25/10/2020,55450,1.22,280.8
25/10/2020,29286,0.08,0.77
25/10/2020,15228,0.08,0.77
25/10/2020,71564,0.08,9.95
25/10/2020,13496,0.15,1.53
25/10/2020,49521,0.08,4.59
25/10/2020,24829,0.08,2.3
25/10/2020,35227,0.08,1.53
25/10/2020,90153,0.08,1.53
25/10/2020,92844,0.08,0.77
25/10/2020,29322,0.15,8.42
25/10/2020,78746,0.08,5.36
25/10/2020,69827,0.31,15.3
25/10/2020,15254,0.08,9.95
25/10/2020,18901,0.08,3.83
25/10/2020,36859,0.08,63.5
25/10/2020,65358,0.08,0.77
25/10/2020,63590,0.08,29.84
25/10/2020,95768,0.08,0.77
25/10/2020,23644,0.08,0.77
25/10/2020,55920,0.08,5.36
25/10/2020,32213,0.08,0.77
25/10/2020,98845,0.08,0.77
25/10/2020,91030,0.08,28.31
25/10/2020,44025,0.15,4.59
25/10/2020,24711,0.08,0.77
25/10/2020,41581,0.08,3.06
25/10/2020,70878,0.08,2.3
25/10/2020,58471,0.08,0.77
25/10/2020,97280,0.15,29.07
25/10/2020,39299,0.15,37.49
25/10/2020,51853,0.08,3.83
25/10/2020,64581,0.08,192.81
25/10/2020,66551,0.15,93.34
25/10/2020,25559,0.38,39.79
25/10/2020,39424,0.08,6.89
25/10/2020,10625,0.15,6.89
25/10/2020,93742,0.23,13.01
25/10/2020,73952,0.69,49.73
25/10/2020,45716,0.15,4.59
25/10/2020,61441,0.54,63.5
25/10/2020,33562,0.54,45.91
25/10/2020,95731,2.14,1149.96
25/10/2020,13591,0.08,0.77
25/10/2020,95859,0.23,10.71
25/10/2020,24571,0.31,89.52
25/10/2020,55007,0.08,0.77
25/10/2020,99916,0.61,31.37
25/10/2020,11237,0.08,3.83
25/10/2020,41424,0.08,6.12
25/10/2020,54110,0.08,3.06
25/10/2020,26488,0.31,128.54
25/10/2020,13699,0.08,0.77
25/10/2020,54827,0.54,112.47
25/10/2020,61384,0.08,9.95
25/10/2020,80560,0.46,224.94
25/10/2020,64948,0.08,3.83
25/10/2020,98001,0.08,6.89
25/10/2020,61292,5.89,2300.69
25/10/2020,41980,0.08,0.77
25/10/2020,70706,0.08,0.77
25/10/2020,47364,3.6,1260.14
25/10/2020,33624,0.08,0.77
25/10/2020,98265,0.69,141.55
25/10/2020,83248,0.08,1.53
25/10/2020,14153,0.08,0.77
25/10/2020,65797,0.08,16.07
25/10/2020,69863,0.08,0.77
25/10/2020,89050,0.08,0.77
25/10/2020,92993,0.54,41.32
25/10/2020,75206,0.23,69.63
25/10/2020,57084,0.84,82.63
25/10/2020,45910,0.08,0.77
25/10/2020,78730,0.08,1.53
25/10/2020,36620,0.38,43.61
25/10/2020,68019,0.77,88.75
26/10/2020,28504,1.45,792.65
26/10/2020,52758,0.15,3.06
26/10/2020,13983,0.08,1.53
26/10/2020,91165,0.54,23.72
26/10/2020,14153,0.08,0.77
26/10/2020,22241,1.3,45.14
26/10/2020,75206,4.67,155.32
26/10/2020,91030,0.15,3.06
26/10/2020,81189,0.08,0.77
26/10/2020,29322,0.08,4.59
26/10/2020,65277,0.08,1.53
26/10/2020,48333,0.31,12.24
26/10/2020,41980,0.15,3.06
26/10/2020,50724,0.15,1.53
26/10/2020,54827,1.15,284.62
26/10/2020,98265,2.07,175.98
26/10/2020,64948,0.99,44.38
26/10/2020,95859,0.92,130.83
26/10/2020,88787,0.08,2.3
26/10/2020,59434,2.91,241.78
26/10/2020,96116,0.15,3.83
26/10/2020,13591,0.23,4.59
26/10/2020,98001,0.08,1.53
26/10/2020,45910,0.08,3.83
26/10/2020,38412,0.08,6.89
26/10/2020,64929,0.08,0.77
26/10/2020,33185,0.23,9.95
26/10/2020,33562,3.06,210.41
26/10/2020,65131,0.08,0.77
26/10/2020,92844,0.77,47.44
26/10/2020,39299,0.23,21.42
26/10/2020,25559,13.08,2311.4
26/10/2020,26488,7.8,1566.18
26/10/2020,61441,16.6,1267.79
26/10/2020,94300,0.08,12.24
26/10/2020,95768,0.15,1.53
26/10/2020,94984,0.31,6.89
26/10/2020,10745,0.15,1.53
26/10/2020,49687,0.15,1.53
26/10/2020,13699,2.45,96.4
26/10/2020,93742,2.07,74.98
26/10/2020,35007,0.08,0.77
26/10/2020,48260,0.08,9.95
26/10/2020,24396,0.08,3.06
26/10/2020,54110,0.38,35.96
26/10/2020,77698,0.23,5.36
26/10/2020,10625,0.69,17.6
26/10/2020,80560,2.07,325.17
26/10/2020,86294,0.08,10.71
26/10/2020,90153,0.08,5.36
26/10/2020,26512,1.45,96.4
26/10/2020,82920,0.08,0.77
26/10/2020,43818,0.08,3.06
26/10/2020,73814,0.08,1.53
26/10/2020,76122,0.08,2.3
26/10/2020,52175,0.15,2.3
26/10/2020,55450,4.21,889.82
26/10/2020,57949,0.77,197.4
26/10/2020,11910,0.08,0.77
26/10/2020,12803,0.08,0.77
26/10/2020,26876,0.08,0.77
26/10/2020,80673,0.08,0.77
26/10/2020,32213,5.28,983.17
26/10/2020,72758,0.15,6.89
26/10/2020,24711,0.77,260.14
26/10/2020,61292,10.56,2605.2
26/10/2020,55816,0.08,0.77
26/10/2020,17941,0.46,8.42
26/10/2020,85975,0.08,7.65
26/10/2020,49062,0.15,10.71
26/10/2020,32050,0.31,10.71
26/10/2020,51340,0.08,3.83
26/10/2020,13429,0.38,4.59
26/10/2020,50736,0.08,0.77
26/10/2020,89050,0.15,3.83
26/10/2020,36620,0.23,24.48
26/10/2020,36859,0.15,263.2
26/10/2020,11442,0.08,0.77
26/10/2020,37209,0.08,2.3
26/10/2020,52615,0.08,37.49
26/10/2020,24571,2.68,196.63
26/10/2020,65921,0.08,1.53
26/10/2020,13496,2.6,171.38
26/10/2020,55007,0.15,15.3
26/10/2020,31985,0.08,0.77
26/10/2020,72676,0.08,0.77
26/10/2020,94954,0.15,1.53
26/10/2020,54430,1.07,32.9
26/10/2020,91173,0.08,0.77
26/10/2020,52738,0.08,0.77
26/10/2020,71805,0.15,3.06
26/10/2020,75451,0.08,3.06
26/10/2020,97280,2.45,612.85
26/10/2020,45005,0.15,5.36
26/10/2020,95450,2.22,367.25
26/10/2020,32340,0.08,0.77
26/10/2020,61945,1.3,42.85
26/10/2020,18901,0.08,1.53
26/10/2020,61384,3.06,247.9
26/10/2020,14168,0.31,11.48
26/10/2020,50282,0.08,0.77
26/10/2020,30889,0.15,9.95
26/10/2020,51853,0.08,0.77
26/10/2020,37447,0.08,0.77
26/10/2020,98845,0.08,0.77
26/10/2020,65358,0.23,3.83
26/10/2020,96706,0.23,113.24
26/10/2020,83248,0.08,12.24
26/10/2020,92993,4.97,996.94
26/10/2020,50479,0.38,5.36
26/10/2020,55614,0.77,13.01
26/10/2020,85836,0.15,1.53
26/10/2020,78818,0.23,2.3
26/10/2020,76214,0.08,1.53
26/10/2020,73952,7.57,980.11
26/10/2020,78730,0.08,4.59
26/10/2020,37017,0.08,1.53
26/10/2020,16164,0.23,3.83
26/10/2020,57084,2.45,224.94
26/10/2020,36692,0.69,39.79
26/10/2020,23644,0.15,2.3
26/10/2020,28199,0.08,16.07
26/10/2020,80144,0.31,12.24
26/10/2020,64581,0.15,89.52
26/10/2020,57384,0.15,1.53
26/10/2020,10650,0.15,6.12
26/10/2020,26248,0.15,1.53
26/10/2020,51246,0.15,5.36
26/10/2020,86775,0.08,7.65
26/10/2020,83076,0.15,3.06
26/10/2020,69429,0.08,1.53
26/10/2020,47364,27.93,5597.55
26/10/2020,41424,0.77,164.5
26/10/2020,16406,0.84,1010.71
26/10/2020,58471,2.07,423.11
26/10/2020,11635,0.23,12.24
26/10/2020,88925,0.23,2.3
26/10/2020,95297,0.15,1.53
26/10/2020,35201,0.31,103.29
26/10/2020,40159,0.08,0.77
26/10/2020,77713,0.08,0.77
26/10/2020,45834,0.08,0.77
26/10/2020,24829,0.31,14.54
26/10/2020,69827,4.36,260.9
26/10/2020,39623,0.23,56.62
26/10/2020,11712,3.52,654.93
26/10/2020,10533,0.46,6.12
26/10/2020,89802,0.08,12.24
26/10/2020,17182,0.08,0.77
26/10/2020,99916,6.04,222.65
26/10/2020,86059,0.08,3.06
26/10/2020,15254,0.69,125.48
26/10/2020,85682,0.08,0.77
26/10/2020,47368,5.43,5422.34
26/10/2020,65797,0.31,26.01
26/10/2020,86703,0.08,10.71
26/10/2020,55031,1.61,49.73
26/10/2020,95731,16.53,3964.8
26/10/2020,69863,0.46,9.18
26/10/2020,88885,0.15,1.53
26/10/2020,64947,0.84,93.34
26/10/2020,37963,0.15,2.3
26/10/2020,97988,0.15,3.06
26/10/2020,26372,0.08,1.53
26/10/2020,66551,0.38,100.99
26/10/2020,62462,0.08,0.77
26/10/2020,80616,4.28,371.08
26/10/2020,83862,0.31,3.83
26/10/2020,20004,0.15,3.06
26/10/2020,49521,0.08,0.77
26/10/2020,59257,0.08,0.77
26/10/2020,95967,0.15,1.53
26/10/2020,30851,0.08,2.3
26/10/2020,15225,0.15,3.83
26/10/2020,68019,8.49,1190.51
26/10/2020,70878,0.15,32.13
26/10/2020,38871,0.08,3.06
27/10/2020,64948,0.31,35.14
27/10/2020,17469,0.15,1.53
27/10/2020,83248,0.08,7.64
27/10/2020,28504,1.3,820.47
27/10/2020,65358,0.15,2.29
27/10/2020,47368,3.44,1991.6
27/10/2020,14168,0.46,58.06
27/10/2020,47261,0.08,4.58
27/10/2020,36620,0.53,67.99
27/10/2020,60825,0.08,3.82
27/10/2020,51340,0.08,0.76
27/10/2020,13983,0.15,1.53
27/10/2020,13117,0.15,4.58
27/10/2020,39623,0.31,28.27
27/10/2020,76649,1.3,41.25
27/10/2020,45328,0.08,0.76
27/10/2020,29286,0.08,0.76
27/10/2020,95204,0.08,1.53
27/10/2020,70706,0.08,0.76
27/10/2020,77713,0.15,6.88
27/10/2020,64581,0.31,136.75
27/10/2020,89802,0.08,3.06
27/10/2020,66551,0.15,146.68
27/10/2020,51246,0.08,2.29
27/10/2020,92844,2.14,252.86
27/10/2020,98265,1.15,252.1
27/10/2020,98001,0.15,9.17
27/10/2020,68019,4.2,286.48
27/10/2020,26512,1.38,71.81
27/10/2020,33562,2.98,314.74
27/10/2020,91030,0.31,9.93
27/10/2020,75451,0.08,1.53
27/10/2020,16406,0.53,262.8
27/10/2020,58471,1.83,310.92
27/10/2020,95731,15.28,3537.05
27/10/2020,68490,0.08,0.76
27/10/2020,85975,0.15,8.4
27/10/2020,94158,0.08,2.29
27/10/2020,61384,3.28,264.32
27/10/2020,47364,28.57,4442.32
27/10/2020,30851,0.08,0.76
27/10/2020,89050,0.08,3.82
27/10/2020,36102,0.15,303.28
27/10/2020,90872,0.08,0.76
27/10/2020,31985,0.08,0.76
27/10/2020,56603,0.15,4.58
27/10/2020,82920,0.08,0.76
27/10/2020,78730,0.15,11.46
27/10/2020,41424,0.38,27.5
27/10/2020,96116,0.15,1.53
27/10/2020,29322,0.15,4.58
27/10/2020,15254,0.53,12.22
27/10/2020,36692,1.3,211.61
27/10/2020,75206,4.13,243.7
27/10/2020,95859,0.53,83.27
27/10/2020,55450,3.28,1210.85
27/10/2020,65785,0.08,1.53
27/10/2020,63335,0.08,0.76
27/10/2020,72713,0.08,0.76
27/10/2020,72758,0.08,0.76
27/10/2020,13699,1.3,27.5
27/10/2020,24711,2.14,1371.28
27/10/2020,38321,0.08,0.76
27/10/2020,32050,0.15,5.35
27/10/2020,94954,0.23,6.11
27/10/2020,24571,2.9,480.52
27/10/2020,52175,0.08,0.76
27/10/2020,54430,0.69,102.37
27/10/2020,57084,2.44,268.14
27/10/2020,10533,0.76,14.51
27/10/2020,52738,0.61,8.4
27/10/2020,49751,0.08,0.76
27/10/2020,96706,0.08,19.1
27/10/2020,95768,0.08,0.76
27/10/2020,16401,0.15,4.58
27/10/2020,23182,0.08,1.53
27/10/2020,55007,0.31,20.63
27/10/2020,61441,19.86,1394.96
27/10/2020,33185,0.08,0.76
27/10/2020,22241,1.07,29.03
27/10/2020,64401,0.08,2.29
27/10/2020,92993,4.81,893.81
27/10/2020,93742,9.17,2220.78
27/10/2020,26488,13.75,5197.1
27/10/2020,92918,0.08,0.76
27/10/2020,61945,0.61,16.81
27/10/2020,95450,3.82,695.19
27/10/2020,52755,0.92,165.78
27/10/2020,13496,1.83,45.84
27/10/2020,32213,5.88,842.63
27/10/2020,82612,0.08,16.81
27/10/2020,69827,4.35,300.23
27/10/2020,11712,1.22,124.52
27/10/2020,88925,0.46,9.93
27/10/2020,15228,0.23,14.51
27/10/2020,40541,0.08,4.58
27/10/2020,11230,0.08,0.76
27/10/2020,95967,0.15,3.06
27/10/2020,97988,0.08,22.92
27/10/2020,13591,0.31,6.88
27/10/2020,14153,0.31,8.4
27/10/2020,54110,0.84,62.64
27/10/2020,80560,0.92,64.17
27/10/2020,84504,0.08,1.53
27/10/2020,55031,0.76,20.63
27/10/2020,77315,0.08,0.76
27/10/2020,83862,0.08,0.76
27/10/2020,15225,0.08,1.53
27/10/2020,85072,0.15,6.88
27/10/2020,16633,0.15,10.7
27/10/2020,51853,0.46,5.35
27/10/2020,80473,0.08,1.53
27/10/2020,11255,0.08,6.11
27/10/2020,10625,0.31,8.4
27/10/2020,25559,13.29,2171.12
27/10/2020,17920,0.08,1.53
27/10/2020,76214,0.08,0.76
27/10/2020,97280,1.68,345.3
27/10/2020,64998,0.08,11.46
27/10/2020,11585,0.08,0.76
27/10/2020,17941,0.46,11.46
27/10/2020,60286,0.08,2.29
27/10/2020,71805,0.15,2.29
27/10/2020,56301,0.08,0.76
27/10/2020,24829,0.46,25.21
27/10/2020,11313,0.08,3.82
27/10/2020,95297,0.53,8.4
27/10/2020,91165,1.76,149.73
27/10/2020,26372,0.08,1.53
27/10/2020,90153,0.23,4.58
27/10/2020,50724,0.15,1.53
27/10/2020,89623,0.08,1.53
27/10/2020,59434,1.53,71.05
27/10/2020,64947,0.99,151.26
27/10/2020,91173,0.08,0.76
27/10/2020,40928,0.08,0.76
27/10/2020,98845,0.08,1.53
27/10/2020,99916,7.64,226.89
27/10/2020,73952,3.51,275.78
27/10/2020,80616,4.05,368.22
27/10/2020,34414,0.08,0.76
27/10/2020,26753,0.08,0.76
27/10/2020,35094,0.31,21.39
27/10/2020,41980,0.08,1.53
27/10/2020,80144,0.23,8.4
27/10/2020,78818,0.23,6.88
27/10/2020,32340,0.08,1.53
27/10/2020,66051,0.08,3.06
27/10/2020,62318,0.08,28.27
27/10/2020,28199,0.08,10.7
27/10/2020,43491,1.6,100.08
27/10/2020,50479,0.53,40.49
27/10/2020,86059,0.31,26.74
27/10/2020,35201,0.31,19.86
27/10/2020,95695,0.15,7.64
27/10/2020,87762,0.08,1.53
27/10/2020,69863,0.46,9.93
27/10/2020,70878,0.31,25.97
27/10/2020,36859,0.15,948.82
27/10/2020,57949,0.76,117.65
27/10/2020,15723,0.08,2.29
27/10/2020,10745,0.08,0.76
27/10/2020,48333,0.15,6.11
27/10/2020,61292,10.7,2560.73
27/10/2020,41675,0.31,3.06
27/10/2020,54827,1.22,362.11
27/10/2020,55614,0.31,7.64
27/10/2020,40159,0.46,17.57
27/10/2020,65277,0.08,0.76
27/10/2020,42680,0.08,6.88
28/10/2020,16401,0.15,1.53
28/10/2020,56603,0.08,2.29
28/10/2020,54110,0.31,31.32
28/10/2020,10625,0.08,1.53
28/10/2020,36102,0.38,446.91
28/10/2020,40541,0.08,1.53
